"adm1_name","Easting","Northing","Datetime","fcs","cv_ind"
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-05-31",0.643070073808943,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-06-07",0.649967847551618,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-06-14",0.65101432800293,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-06-21",0.646168616158622,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-06-28",0.639191736493792,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-07-05",0.647308333260672,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-07-12",0.669296090262277,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-07-19",0.683588747297015,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-07-26",0.694263120378767,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-08-02",0.692155118669782,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-08-09",0.679076276506696,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-08-16",0.672538299560547,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-08-23",0.665929946899414,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-08-30",0.643934936523437,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-09-06",0.625179677690778,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-09-13",0.621975642613002,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-09-20",0.631393863133022,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-09-27",0.627131516592843,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-10-04",0.626764101300921,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-10-11",0.614850131443569,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-10-18",0.615292047773089,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-10-25",0.614891204833984,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-11-01",0.595290047781808,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-11-08",0.595350745064872,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-11-15",0.599791597638811,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-11-22",0.603143512180873,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-11-29",0.602483367919922,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-12-06",0.601148806980678,2
"Barh El Gazal",703.015195999231,1595.04509254626,"2023-12-13",0.608486480712891,2
"Batha",910.037659125296,1548.88385774273,"2022-10-05",0.506909675598144,0
"Batha",910.037659125296,1548.88385774273,"2022-10-12",0.507777432032994,0
"Batha",910.037659125296,1548.88385774273,"2022-10-19",0.502331357683454,0
"Batha",910.037659125296,1548.88385774273,"2022-10-26",0.491593284606934,0
"Batha",910.037659125296,1548.88385774273,"2022-11-02",0.478893699645996,0
"Batha",910.037659125296,1548.88385774273,"2022-11-09",0.470808846609933,0
"Batha",910.037659125296,1548.88385774273,"2022-11-16",0.466560543605259,0
"Batha",910.037659125296,1548.88385774273,"2022-11-23",0.483996064322335,0
"Batha",910.037659125296,1548.88385774273,"2022-11-30",0.492887175423758,0
"Batha",910.037659125296,1548.88385774273,"2022-12-07",0.508941094534738,0
"Batha",910.037659125296,1548.88385774273,"2022-12-14",0.531897604806083,0
"Batha",910.037659125296,1548.88385774273,"2022-12-21",0.577873142787388,0
"Batha",910.037659125296,1548.88385774273,"2022-12-28",0.591823654174805,0
"Batha",910.037659125296,1548.88385774273,"2023-01-04",0.600688994271415,0
"Batha",910.037659125296,1548.88385774273,"2023-01-11",0.604763832092285,0
"Batha",910.037659125296,1548.88385774273,"2023-01-18",0.615503409249442,0
"Batha",910.037659125296,1548.88385774273,"2023-01-25",0.626615894862584,0
"Batha",910.037659125296,1548.88385774273,"2023-02-01",0.646099984305246,0
"Batha",910.037659125296,1548.88385774273,"2023-02-08",0.662277799333845,0
"Batha",910.037659125296,1548.88385774273,"2023-02-15",0.650192238943917,0
"Batha",910.037659125296,1548.88385774273,"2023-02-22",0.650190876552037,0
"Batha",910.037659125296,1548.88385774273,"2023-03-01",0.653313173566546,0
"Batha",910.037659125296,1548.88385774273,"2023-03-08",0.650015683855329,0
"Batha",910.037659125296,1548.88385774273,"2023-03-15",0.652394866943359,0
"Batha",910.037659125296,1548.88385774273,"2023-03-22",0.641495770045689,0
"Batha",910.037659125296,1548.88385774273,"2023-03-29",0.646884318760463,0
"Batha",910.037659125296,1548.88385774273,"2023-04-05",0.64554700578962,0
"Batha",910.037659125296,1548.88385774273,"2023-04-12",0.636281863621303,0
"Batha",910.037659125296,1548.88385774273,"2023-04-19",0.624769009181431,0
"Batha",910.037659125296,1548.88385774273,"2023-04-26",0.61988888331822,0
"Batha",910.037659125296,1548.88385774273,"2023-05-03",0.649038184029715,0
"Batha",910.037659125296,1548.88385774273,"2023-05-10",0.652683410644531,0
"Batha",910.037659125296,1548.88385774273,"2023-05-17",0.680628215244838,0
"Batha",910.037659125296,1548.88385774273,"2023-05-24",0.68697760445731,0
"Batha",910.037659125296,1548.88385774273,"2023-05-31",0.693483897617885,0
"Batha",910.037659125296,1548.88385774273,"2023-06-07",0.692314616612026,0
"Batha",910.037659125296,1548.88385774273,"2023-06-14",0.673045131138393,0
"Batha",910.037659125296,1548.88385774273,"2023-06-21",0.676152561732701,0
"Batha",910.037659125296,1548.88385774273,"2023-06-28",0.670983123779297,0
"Batha",910.037659125296,1548.88385774273,"2023-07-05",0.687225319998605,0
"Batha",910.037659125296,1548.88385774273,"2023-07-12",0.688496497017997,0
"Batha",910.037659125296,1548.88385774273,"2023-07-19",0.69096195765904,0
"Batha",910.037659125296,1548.88385774273,"2023-07-26",0.677339401245117,0
"Batha",910.037659125296,1548.88385774273,"2023-08-02",0.646090371268136,0
"Batha",910.037659125296,1548.88385774273,"2023-08-09",0.641155945914132,0
"Batha",910.037659125296,1548.88385774273,"2023-08-16",0.63161137172154,0
"Batha",910.037659125296,1548.88385774273,"2023-08-23",0.612090644836426,0
"Batha",910.037659125296,1548.88385774273,"2023-08-30",0.597141843523298,0
"Batha",910.037659125296,1548.88385774273,"2023-09-06",0.58425235748291,0
"Batha",910.037659125296,1548.88385774273,"2023-09-13",0.575178974696568,0
"Batha",910.037659125296,1548.88385774273,"2023-09-20",0.568285271780831,0
"Batha",910.037659125296,1548.88385774273,"2023-09-27",0.56657167162214,0
"Batha",910.037659125296,1548.88385774273,"2023-10-04",0.560851037161691,0
"Batha",910.037659125296,1548.88385774273,"2023-10-11",0.557135974339076,0
"Batha",910.037659125296,1548.88385774273,"2023-10-18",0.561874389648438,0
"Batha",910.037659125296,1548.88385774273,"2023-10-25",0.57730464390346,0
"Batha",910.037659125296,1548.88385774273,"2023-11-01",0.590795865740095,0
"Batha",910.037659125296,1548.88385774273,"2023-11-08",0.588051060267857,0
"Batha",910.037659125296,1548.88385774273,"2023-11-15",0.592783421107701,0
"Batha",910.037659125296,1548.88385774273,"2023-11-22",0.604172079903739,0
"Batha",910.037659125296,1548.88385774273,"2023-11-29",0.599228368486677,0
"Batha",910.037659125296,1548.88385774273,"2023-12-06",0.60590527670724,0
"Batha",910.037659125296,1548.88385774273,"2023-12-13",0.609785063607352,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-10-05",0.326494216918945,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-10-12",0.314851556505476,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-10-19",0.306395299094064,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-10-26",0.293678790501186,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-11-02",0.292299314226423,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-11-09",0.294050045013428,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-11-16",0.297819990430559,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-11-23",0.319686633518764,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-11-30",0.332048770359584,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-12-07",0.33237678527832,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-12-14",0.356400320870536,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-12-21",0.380672694614955,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2022-12-28",0.383927928379604,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-01-04",0.396883076259068,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-01-11",0.414452563694545,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-01-18",0.451117046901158,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-01-25",0.466825163705008,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-02-01",0.471883779253278,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-02-08",0.489837793622698,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-02-15",0.504783009120396,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-02-22",0.505956382751465,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-03-01",0.505451458522252,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-03-08",0.503262645176479,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-03-15",0.504705080304827,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-03-22",0.514441844395229,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-03-29",0.512917164393834,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-04-05",0.511440800258091,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-04-12",0.507085680280413,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-04-19",0.481271373203823,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-04-26",0.457448932102748,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-05-03",0.447530686514718,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-05-10",0.456125891549247,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-05-17",0.456649698529925,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-05-24",0.44906241280692,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-05-31",0.465682051522391,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-06-07",0.487605165754046,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-06-14",0.489871809823172,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-06-21",0.492533176967076,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-06-28",0.505359360831124,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-07-05",0.508801727294922,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-07-12",0.502119325910296,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-07-19",0.503585275922503,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-07-26",0.520806443350656,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-08-02",0.532214257376535,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-08-09",0.529500776018415,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-08-16",0.531503023420061,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-08-23",0.540404990059989,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-08-30",0.52553660256522,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-09-06",0.495640525817871,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-09-13",0.480863881792341,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-09-20",0.469407920837402,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-09-27",0.452901763916016,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-10-04",0.455739620753697,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-10-11",0.456879997253418,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-10-18",0.457457765851702,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-10-25",0.466036562238421,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-11-01",0.470332821437291,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-11-08",0.464219376700265,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-11-15",0.462278589521136,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-11-22",0.463332988194057,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-11-29",0.475080555507115,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-12-06",0.504942398071289,0
"Chari Baguirmi",645.563503768212,1241.74960952734,"2023-12-13",0.525548646109445,0
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-10-05",0.308605346679687,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-10-12",0.297816608973912,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-10-19",0.300484853472028,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-10-26",0.303813574654715,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-11-02",0.322309254237584,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-11-09",0.306350103105818,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-11-16",0.318564777374268,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-11-23",0.3510430090768,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-11-30",0.387759748186384,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-12-07",0.424198842729841,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-12-14",0.457437297276088,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-12-21",0.467793312072754,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2022-12-28",0.468312050955636,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-01-04",0.491249215262277,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-01-11",0.520438363211496,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-01-18",0.547088465009417,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-01-25",0.557246916634696,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-02-01",0.585474902561733,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-02-08",0.627328981672014,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-02-15",0.646817316327776,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-02-22",0.637564926147461,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-03-01",0.644579718453543,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-03-08",0.636189199175153,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-03-15",0.633135484967913,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-03-22",0.627843949454171,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-03-29",0.634705385480608,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-04-05",0.63219794682094,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-04-12",0.622772418430873,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-04-19",0.592981719970703,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-04-26",0.585573926653181,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-05-03",0.581235362461635,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-05-10",0.566152207510812,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-05-17",0.561045330592564,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-05-24",0.56219904763358,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-05-31",0.565411267961775,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-06-07",0.591184888567243,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-06-14",0.595452973502023,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-06-21",0.601170518057687,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-06-28",0.602330186026437,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-07-05",0.613050733293806,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-07-12",0.626910738263811,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-07-19",0.65849006652832,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-07-26",0.673330078125,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-08-02",0.662154650006975,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-08-09",0.66161381312779,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-08-16",0.652287325177874,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-08-23",0.644628475734166,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-08-30",0.632400327410017,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-09-06",0.598208754403251,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-09-13",0.591137090410505,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-09-20",0.59426812853132,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-09-27",0.607688211713518,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-10-04",0.632006999424526,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-10-11",0.627456468854632,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-10-18",0.619168232509068,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-10-25",0.604835052490234,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-11-01",0.61504209790911,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-11-08",0.616507497514997,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-11-15",0.623774424961635,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-11-22",0.641280833653041,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-11-29",0.63469354901995,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-12-06",0.639419424874442,1
"Ennedi Est",1363.93416242613,1983.84268569615,"2023-12-13",0.626800782339913,1
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-10-05",0.405013198852539,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-10-12",0.410749359130859,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-10-19",0.411949746268136,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-10-26",0.419390008108956,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-11-02",0.428441374642508,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-11-09",0.415859413146973,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-11-16",0.425910045078823,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-11-23",0.447092508588518,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-11-30",0.459520677839007,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-12-07",0.450440248761858,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-12-14",0.450631386893136,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-12-21",0.475189476013184,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2022-12-28",0.478181234087263,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-01-04",0.491810231889997,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-01-11",0.500859827314104,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-01-18",0.516149079459054,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-01-25",0.532580310276576,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-02-01",0.559394438607352,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-02-08",0.588122613089425,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-02-15",0.59627137865339,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-02-22",0.597989894321987,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-03-01",0.609606257847377,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-03-08",0.634434291294643,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-03-15",0.657657045636858,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-03-22",0.665141405378069,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-03-29",0.674937155587333,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-04-05",0.678906718662807,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-04-12",0.689209202357701,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-04-19",0.672803006853376,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-04-26",0.647306213378906,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-05-03",0.641518080575126,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-05-10",0.645700029645647,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-05-17",0.639813472202846,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-05-24",0.628318056379046,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-05-31",0.630166495186942,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-06-07",0.632837655203683,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-06-14",0.625020659310477,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-06-21",0.619489168439593,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-06-28",0.621215030125209,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-07-05",0.625459420340402,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-07-12",0.629958937508719,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-07-19",0.65404534476144,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-07-26",0.662956575666155,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-08-02",0.647147870744978,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-08-09",0.628885536193848,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-08-16",0.628161419459752,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-08-23",0.632875475202288,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-08-30",0.620177067347935,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-09-06",0.596068616594587,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-09-13",0.585472128731864,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-09-20",0.586824771336147,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-09-27",0.591168229239328,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-10-04",0.599693538120815,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-10-11",0.615300527300153,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-10-18",0.620718334742955,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-10-25",0.635200331551688,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-11-01",0.666877768380301,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-11-08",0.671783163888114,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-11-15",0.665961706978934,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-11-22",0.670619910103934,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-11-29",0.677649808611189,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-12-06",0.703317838396345,2
"Ennedi Ouest",1149.52193490335,2046.23530608601,"2023-12-13",0.703418295724051,2
"Guera",896.358218555757,1272.55151601438,"2022-10-05",0.397119789123535,4
"Guera",896.358218555757,1272.55151601438,"2022-10-12",0.397982668195452,4
"Guera",896.358218555757,1272.55151601438,"2022-10-19",0.40751596723284,4
"Guera",896.358218555757,1272.55151601438,"2022-10-26",0.416546407427107,4
"Guera",896.358218555757,1272.55151601438,"2022-11-02",0.42067327771868,4
"Guera",896.358218555757,1272.55151601438,"2022-11-09",0.424369261605399,4
"Guera",896.358218555757,1272.55151601438,"2022-11-16",0.450455649239676,4
"Guera",896.358218555757,1272.55151601438,"2022-11-23",0.460365676879883,4
"Guera",896.358218555757,1272.55151601438,"2022-11-30",0.464343278067453,4
"Guera",896.358218555757,1272.55151601438,"2022-12-07",0.471759621756417,4
"Guera",896.358218555757,1272.55151601438,"2022-12-14",0.504545467921666,4
"Guera",896.358218555757,1272.55151601438,"2022-12-21",0.516018714904785,4
"Guera",896.358218555757,1272.55151601438,"2022-12-28",0.52950201851981,4
